"","X","group","agent","trial","round","scaling","choice","isRandom","reward","payoff","rescaled","env","search_dist","soc_sd1","soc_sd2","soc_sd3","soc_sd","soc_rew1","soc_rew2","soc_rew3","soc_rew","prev_rew","RT_server","soc_choice1","soc_choice2","soc_choice3"
"4155",4155,6,2,14,4,71,36,0,0.6589,66,52,20,1,7.61577310586391,6.70820393249937,1.4142135623731,5.24606353357879,0.8967,1,0.8212,0.905966666666667,0.6235,3199,110,99,46
"4156",4156,6,2,0,5,67,111,1,0.4805,49,38,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4157",4157,6,2,1,5,67,49,0,0.6999,69,51,30,7.21110255092798,4.12310562561766,5,1,3.37436854187255,0.6611,0.7398,0.8381,0.746333333333333,0.4805,4312,56,44,48
"4158",4158,6,2,2,5,67,41,0,0.3062,31,26,30,3.16227766016838,3.16227766016838,4.12310562561766,5.09901951359278,4.12813426645961,0.5166,0.7304,0.989,0.745333333333333,0.6999,3065,9,48,47
"4159",4159,6,2,3,5,67,47,0,0.7187,73,54,30,5.09901951359278,3.60555127546399,2.82842712474619,1,2.47799280007006,0.7507,0.808,0.9783,0.845666666666667,0.3062,2933,12,67,46
"4160",4160,6,2,4,5,67,45,0,0.6096,60,45,30,2,2,2.82842712474619,0,1.60947570824873,0.9191,0.9382,0.9166,0.924633333333333,0.7187,3255,23,69,45
"4161",4161,6,2,5,5,67,25,0,0.6989,71,53,30,2.82842712474619,2.23606797749979,4.12310562561766,3.16227766016838,3.17381708776194,0.9583,0.9857,0.9624,0.9688,0.6096,4530,34,70,57
"4162",4162,6,2,6,5,67,84,0,0.5828,58,44,30,6.40312423743285,6.70820393249937,3,4.47213595499958,4.72677996249965,0.8388,0.9563,1,0.9317,0.6989,3129,45,81,58
"4163",4163,6,2,7,5,67,92,0,0.7401,73,54,30,3.16227766016838,7.21110255092798,2.23606797749979,5.3851648071345,4.94411177852076,0.7942,1,0.8807,0.891633333333333,0.5828,4372,22,71,35
"4164",4164,6,2,8,5,67,90,0,0.5982,60,45,30,2,4.47213595499958,4.47213595499958,2,3.64809063666639,0.7427,0.9197,0.6884,0.7836,0.7401,3909,44,72,68
"4165",4165,6,2,9,5,67,81,0,0.9339,94,68,30,2.23606797749979,5.65685424949238,1,3.60555127546399,3.42080184165212,0.8419,0.9458,0.8603,0.882666666666667,0.5982,2856,33,82,56
"4166",4166,6,2,10,5,67,70,0,1,102,73,30,1,3.60555127546399,1.4142135623731,1,2.00658827927903,0.9534,0.9644,0.8808,0.932866666666667,0.9339,3613,35,60,59
"4167",4167,6,2,11,5,67,59,0,0.8963,91,66,30,1,2.23606797749979,0,2.23606797749979,1.49071198499986,0.8864,0.8739,0.846,0.868766666666667,1,3019,36,59,36
"4168",4168,6,2,12,5,67,71,0,0.9889,98,71,30,1.4142135623731,5,1.4142135623731,2,2.80473785412437,0.9911,0.9285,0.7251,0.881566666666667,0.8963,2997,24,61,69
"4169",4169,6,2,13,5,67,82,0,0.9096,92,67,30,1,5.3851648071345,1,3.16227766016838,3.18248082243429,1,0.8729,0.4532,0.775366666666667,0.9889,4013,25,83,96
"4170",4170,6,2,14,5,67,69,0,0.8925,91,66,30,2.23606797749979,5,1,2.23606797749979,2.74535599249993,0.9241,0.9528,0.5631,0.813333333333333,0.9096,6279,14,80,82
"4171",4171,6,2,0,6,72,78,1,0.0867,7,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4172",4172,6,2,1,6,72,41,0,0.283,28,25,19,8.06225774829855,8,4,7.28010988928052,6.42670329642684,0.5083,0.3955,0.0216,0.308466666666667,0.0867,1857,33,85,116
"4173",4173,6,2,2,6,72,96,0,0.3969,40,34,19,5,3.16227766016838,6.40312423743285,5.09901951359278,4.888140470398,0.6523,0.8315,0.3332,0.605666666666667,0.283,3855,64,47,40
"4174",4174,6,2,3,6,72,25,0,0.9572,97,75,19,7.81024967590665,7.21110255092798,2.23606797749979,7.21110255092798,5.55275769311858,0.5972,0.6728,0.6744,0.648133333333333,0.3969,5165,75,46,75
"4175",4175,6,2,4,6,72,36,0,0.8586,85,66,19,1,6.32455532033676,0,7.21110255092798,4.51188595708825,0.6236,0.8384,0.7125,0.724833333333333,0.9572,4079,20,36,86
"4176",4176,6,2,5,6,72,26,0,0.7106,71,56,19,1.4142135623731,4.47213595499958,1,7.81024967590665,4.42746187696874,0.4055,0.8116,0.632,0.616366666666667,0.8586,3027,72,25,97
"4177",4177,6,2,6,6,72,24,0,1,100,77,19,2,8.24621125123532,0,7.07106781186548,5.10575968770027,0.6334,0.7785,0.5949,0.668933333333333,0.7106,3069,54,24,84
"4178",4178,6,2,7,6,72,23,0,0.8236,83,65,19,1,10.295630140987,3.16227766016838,10.295630140987,7.91784598071413,0.4933,0.775,0.6528,0.640366666666667,1,3066,87,37,87
"4179",4179,6,2,8,6,72,35,0,0.8161,82,64,19,1.4142135623731,5,2.23606797749979,7.21110255092798,4.81572350947592,0.6265,0.6856,0.6742,0.6621,0.8236,2978,40,26,85
"4180",4180,6,2,9,6,72,13,0,0.8892,90,70,19,2,3.60555127546399,2.23606797749979,1.4142135623731,2.41861093844562,0.5831,0.5582,0.9785,0.7066,0.8161,3091,38,34,25
"4181",4181,6,2,10,6,72,14,0,0.8013,81,63,19,1,4.12310562561766,0,1.4142135623731,1.84577306266359,0.5909,0.8679,0.7901,0.749633333333333,0.8892,2930,29,14,24
"4182",4182,6,2,11,6,72,12,0,0.7866,78,61,19,2,6.08276253029822,1.4142135623731,3.16227766016838,3.5530845842799,0.1743,1,0.9298,0.701366666666667,0.8013,3068,7,2,26
"4183",4183,6,2,12,6,72,34,0,0.6388,65,52,19,2,8.06225774829855,3,3,4.68741924943285,0.643,0.8304,0.8845,0.785966666666667,0.7866,2899,53,1,37
"4184",4184,6,2,13,6,72,2,0,0.6414,63,50,19,3.16227766016838,7.21110255092798,0,3.16227766016838,3.45779340369879,0.6315,1,0.8545,0.828666666666667,0.6388,3618,52,2,36
"4185",4185,6,2,14,6,72,15,0,0.5575,55,45,19,2.23606797749979,4.24264068711928,2.23606797749979,1,2.49290288820636,0.5996,1,1,0.866533333333333,0.6414,6566,51,2,14
"4186",4186,6,2,0,7,65,18,1,0.439,43,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4187",4187,6,2,1,7,65,93,0,0.3743,38,30,0,7.28010988928052,3.60555127546399,4.12310562561766,4.12310562561766,3.95058750889977,0.6031,0.3819,0.2925,0.425833333333333,0.439,1693,68,86,50
"4188",4188,6,2,2,7,65,58,0,0.5666,58,43,0,3.60555127546399,3.16227766016838,1,3.16227766016838,2.44151844011225,0.8171,0.7768,0.5509,0.714933333333333,0.3743,4635,24,57,90
"4189",4189,6,2,3,7,65,64,0,0.0744,6,9,0,6,8.06225774829855,9.05538513813742,7.61577310586391,8.24447199743329,0.9305,0.741,0.6888,0.786766666666667,0.5666,5458,13,66,24
"4190",4190,6,2,4,7,65,24,0,0.7963,80,57,0,7.61577310586391,1.4142135623731,1,1,1.1380711874577,0.9909,0.7696,0.5946,0.785033333333333,0.0744,3052,12,35,13
"4191",4191,6,2,5,7,65,12,0,0.9219,91,64,0,1.4142135623731,1,3,9.89949493661166,4.63316497887056,0.8326,0.863,0.0271,0.574233333333333,0.7963,3640,11,45,96
"4192",4192,6,2,6,7,65,11,0,0.8857,90,64,0,1,1.4142135623731,2,4.47213595499958,2.62878317245756,1,0.834,0.7322,0.8554,0.9219,6113,1,33,57
"4193",4193,6,2,7,7,65,23,0,0.8231,85,60,0,1.4142135623731,2.23606797749979,0,2,1.4120226591666,0.9521,0.8687,0.8243,0.8817,0.8857,3186,2,23,45
"4194",4194,6,2,8,7,65,22,0,0.8194,82,58,0,1,2,2,1,1.66666666666667,0.7635,0.9651,0.6178,0.782133333333333,0.8231,3087,0,0,33
"4195",4195,6,2,9,7,65,0,0,0.9259,93,65,0,2,3,1.4142135623731,4.47213595499958,2.96211650579089,0.6668,0.9312,0.7834,0.7938,0.8194,4290,3,12,46
"4196",4196,6,2,10,7,65,1,0,1,101,71,0,1,2,1.4142135623731,3,2.1380711874577,0.9144,1,0.7635,0.892633333333333,0.9259,4315,23,11,34
"4197",4197,6,2,11,7,65,2,0,0.9722,98,69,0,1,2.82842712474619,2.82842712474619,5.09901951359278,3.58529125436172,0.8968,0.9252,0.828,0.883333333333333,1,3391,22,22,56
"4198",4198,6,2,12,7,65,3,0,0.8556,87,62,0,1,3.60555127546399,2,6.70820393249937,4.10458506932112,0.8231,0.9018,0.8744,0.866433333333333,0.9722,3219,34,1,66
"4199",4199,6,2,13,7,65,13,0,0.9052,91,64,0,1.4142135623731,1,2,5.09901951359278,2.69967317119759,0.7172,1,0.8112,0.8428,0.8556,3017,14,11,67
"4200",4200,6,2,14,7,65,14,0,0.8447,83,59,0,1,1,3,6.70820393249937,3.56940131083312,0.6801,1,0.9645,0.881533333333333,0.9052,3540,25,11,77
"4801",4801,16,2,0,0,66,65,1,0.05,0,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4802",4802,16,2,1,0,66,103,0,0.3679,37,29,20,7.21110255092798,3.16227766016838,3,5.09901951359278,3.75376572458705,0.3695,0.299,0.2014,0.289966666666667,0.05,9247,117,70,97
"4803",4803,16,2,2,0,66,17,0,0.4702,46,35,20,8.24621125123532,9.05538513813742,2.23606797749979,5.09901951359278,5.46349087641,0.3695,0.5331,0.142,0.3482,0.3679,9593,117,40,71
"4804",4804,16,2,3,0,66,27,0,0.5131,50,38,20,1.4142135623731,8.24621125123532,1.4142135623731,3.60555127546399,4.4219920296908,0.3695,0.375,0.0074,0.250633333333333,0.4702,6456,117,39,62
"4805",4805,16,2,4,0,66,38,0,0.387,39,31,20,1,7.28010988928052,2.23606797749979,2,3.83872595559344,0.3695,0.4316,0.2005,0.333866666666667,0.5131,6677,117,51,60
"4806",4806,16,2,5,0,66,26,0,0.5881,59,44,20,1.4142135623731,8.54400374531753,3,3.60555127546399,5.04985167359384,0.3695,0.6967,0.0471,0.3711,0.387,5874,117,29,61
"4807",4807,16,2,6,0,66,25,0,0.6366,66,49,20,1,6.40312423743285,5,2.82842712474619,4.74385045405968,0.1953,0.7583,0.2991,0.417566666666667,0.5881,6028,74,30,49
"4808",4808,16,2,7,0,66,24,0,0.6887,67,49,20,1,9.21954445729289,6.08276253029822,3.60555127546399,6.30261942101836,0.1475,0.876,0.4725,0.498666666666667,0.6366,5151,107,19,59
"4809",4809,16,2,8,0,66,23,0,0.7532,75,55,20,1,9.4339811320566,8.06225774829855,3.60555127546399,7.03393005193971,0.3812,0.8081,0.7703,0.6532,0.6887,5946,116,20,58
"4810",4810,16,2,9,0,66,22,0,0.7986,78,56,20,1,9.4339811320566,7.07106781186548,5.65685424949238,7.38730106447149,0.4134,0.8513,0.4226,0.562433333333333,0.7532,3305,115,18,70
"4811",4811,16,2,10,0,66,12,0,0.7118,72,53,20,1.4142135623731,9.48683298050514,7.07106781186548,4.12310562561766,6.89366880599609,0.5149,0.9846,0.9412,0.813566666666667,0.7986,3086,114,8,57
"4812",4812,16,2,11,0,66,33,0,0.8598,88,63,20,2.23606797749979,7.61577310586391,7.61577310586391,2.23606797749979,5.82253806307587,0.627,0.9169,0.9071,0.817,0.7118,3767,113,7,56
"4813",4813,16,2,12,0,66,34,0,0.9042,88,63,20,1,6.32455532033676,8.54400374531753,1,5.28951968855143,0.4938,0.9276,0.7742,0.731866666666667,0.8598,3413,102,9,45
"4814",4814,16,2,13,0,66,45,0,1,100,71,20,1,6.08276253029822,8.06225774829855,2.23606797749979,5.46036275203219,0.7078,0.9846,0.9621,0.884833333333333,0.9042,3621,112,8,68
"4815",4815,16,2,14,0,66,44,0,0.878,87,62,20,1,6.08276253029822,8.94427190999916,2.23606797749979,5.75436747259906,0.8064,0.9846,0.9873,0.9261,1,2612,111,8,67
"4816",4816,16,2,0,1,73,95,1,0.05,0,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4817",4817,16,2,1,1,73,29,0,0.8252,82,65,13,6,6.70820393249937,2.82842712474619,7,5.51221035241519,0.5558,0.9898,0.3737,0.639766666666667,0.05,3975,92,53,22
"4818",4818,16,2,2,1,73,30,0,0.8372,84,66,13,1,6.40312423743285,1.4142135623731,6,4.60577926660198,0.4972,0.9854,0.631,0.704533333333333,0.8252,2595,81,42,24
"4819",4819,16,2,3,1,73,41,0,0.9395,95,74,13,1,7.07106781186548,1.4142135623731,6,4.82842712474619,0.4595,0.9715,0.4894,0.640133333333333,0.8372,4198,91,31,35
"4820",4820,16,2,4,1,73,40,0,0.8212,83,66,13,1,4.47213595499958,1.4142135623731,4.12310562561766,3.33648504766344,0.4589,0.8932,0.5645,0.638866666666667,0.9395,2586,82,30,25
"4821",4821,16,2,5,1,73,53,0,1,98,77,13,2.23606797749979,5.65685424949238,2.23606797749979,7.61577310586391,5.16956511095203,0.4902,1,0.6102,0.700133333333333,0.8212,2565,93,32,13
"4822",4822,16,2,6,1,73,54,0,0.8526,85,67,13,1,7.81024967590665,3,8.94427190999916,6.58484052863527,0.5908,0.9642,0.3954,0.650133333333333,1,5818,103,21,2
"4823",4823,16,2,7,1,73,42,0,0.9356,92,72,13,1.4142135623731,8.60232526704263,1,6.32455532033676,5.30896019579313,0.681,0.9674,0.4296,0.692666666666667,0.8526,2897,114,43,14
"4824",4824,16,2,8,1,73,64,0,0.8927,89,70,13,2,7.81024967590665,4,7.81024967590665,6.54016645060444,0.6033,0.9288,0.1811,0.571066666666667,0.9356,3139,113,20,3
"4825",4825,16,2,9,1,73,52,0,0.978,98,77,13,1.4142135623731,6.70820393249937,2.82842712474619,7.61577310586391,5.71746805436982,0.6456,1,0.6594,0.768333333333333,0.8927,2447,115,32,12
"4826",4826,16,2,10,1,73,63,0,0.8425,85,67,13,1,5,3.60555127546399,7.61577310586391,5.4071081271093,0.536,1,0.5913,0.7091,0.978,2654,104,32,23
"4827",4827,16,2,11,1,73,51,0,0.8071,81,64,13,1.4142135623731,6.08276253029822,3.60555127546399,6.08276253029822,5.25702544535348,0.4504,1,0.4054,0.6186,0.8425,3003,116,32,34
"4828",4828,16,2,12,1,73,43,0,0.8055,82,65,13,3.16227766016838,9.21954445729289,1.4142135623731,9.48683298050514,6.70686366672371,0.5065,0.9715,0.5157,0.664566666666667,0.8071,4329,102,31,1
"4829",4829,16,2,13,1,73,62,0,0.6888,66,53,13,3.60555127546399,4.47213595499958,4.24264068711928,4.24264068711928,4.31913910974605,0.3974,1,0.5344,0.643933333333333,0.8055,2515,80,32,26
"4830",4830,16,2,14,1,73,31,0,0.7847,78,62,13,3.60555127546399,6.40312423743285,1,6.08276253029822,4.49529558924369,0.4304,1,0.5274,0.6526,0.6888,2984,70,32,36
"4831",4831,16,2,0,2,75,0,1,0.4125,41,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4832",4832,16,2,1,2,75,25,0,0.8878,87,70,39,3.60555127546399,8.60232526704263,3.16227766016838,3.16227766016838,4.9756268624598,0.3773,0.1341,0.3085,0.2733,0.4125,3986,107,17,39
"4833",4833,16,2,2,2,75,26,0,0.6382,63,52,39,1,5.3851648071345,7.21110255092798,4.12310562561766,5.57312432789338,0.6221,0.4259,0.4873,0.511766666666667,0.8878,2737,83,96,69
"4834",4834,16,2,3,2,75,24,0,0.9918,100,80,39,2,5,5,4,4.66666666666667,0.7689,0.6059,0.4337,0.602833333333333,0.6382,3703,71,71,68
"4835",4835,16,2,4,2,75,34,0,0.9008,90,73,39,1.4142135623731,5.65685424949238,4.47213595499958,4.24264068711928,4.79054363053708,0.8067,0.6745,0.4449,0.642033333333333,0.9918,3990,82,60,70
"4836",4836,16,2,5,2,75,23,0,0.9149,93,75,39,1,7.21110255092798,0,3.60555127546399,3.60555127546399,0.6979,0.6776,0.5343,0.6366,0.9008,4032,93,23,58
"4837",4837,16,2,6,2,75,35,0,1,101,81,39,1.4142135623731,4.47213595499958,1.4142135623731,1.4142135623731,2.43352102658192,0.8632,0.6304,0.7031,0.732233333333333,0.9149,6368,81,25,47
"4838",4838,16,2,7,2,75,36,0,0.9118,91,73,39,1,3.16227766016838,3.16227766016838,0,2.10818510677892,0.8244,0.6604,0.8284,0.771066666666667,1,3271,70,44,36
"4839",4839,16,2,8,2,75,46,0,0.9571,95,76,39,1.4142135623731,3.16227766016838,4.47213595499958,1,2.87813787172265,0.7871,1,0.8206,0.869233333333333,0.9118,3981,80,0,35
"4840",4840,16,2,9,2,75,47,0,0.904,89,72,39,1,2,5,2.23606797749979,3.07868932583326,0.7737,1,0.9487,0.907466666666667,0.9571,2533,69,0,24
"4841",4841,16,2,10,2,75,13,0,0.8747,90,73,39,3.16227766016838,4.47213595499958,2.23606797749979,1.4142135623731,2.70747249829082,0.7206,1,0.8553,0.858633333333333,0.904,2554,59,0,25
"4842",4842,16,2,11,2,75,45,0,0.871,87,70,39,3.16227766016838,5,4.12310562561766,3.16227766016838,4.09512776192868,0.7486,1,0.8362,0.8616,0.8747,2701,92,0,13
"4843",4843,16,2,12,2,75,14,0,0.803,82,67,39,3.60555127546399,7,3.16227766016838,0,3.38742588672279,0.6847,1,0.7498,0.8115,0.871,3064,91,0,14
"4844",4844,16,2,13,2,75,12,0,0.7981,79,64,39,2,6.08276253029822,1.4142135623731,1,2.83232536422377,0.594,1,0.9883,0.860766666666667,0.803,2582,79,0,23
"4845",4845,16,2,14,2,75,22,0,0.7849,79,64,39,1.4142135623731,4.24264068711928,2,1.4142135623731,2.55228474983079,0.7292,1,0.9062,0.878466666666667,0.7981,2571,58,0,12
"4846",4846,16,2,0,3,68,14,1,0.7662,75,56,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4847",4847,16,2,1,3,68,27,0,0.7077,72,54,37,2.23606797749979,5.8309518948453,4,5.09901951359278,4.97665713614603,0.0829,0.1896,0.5828,0.2851,0.7662,4529,65,71,33
"4848",4848,16,2,2,3,68,23,0,0.6725,68,51,37,4,2.82842712474619,2,4.24264068711928,3.02368927062183,0.7334,0.5297,0.5145,0.592533333333333,0.7077,2455,47,1,59
"4849",4849,16,2,3,3,68,25,0,0.687,68,51,37,2,3.16227766016838,2.23606797749979,0,1.79944854588939,0.7833,0.849,0.5349,0.7224,0.6725,3448,57,34,25
"4850",4850,16,2,4,3,68,3,0,0.8627,87,64,37,2,4.12310562561766,3.60555127546399,2.82842712474619,3.51902800860928,0.9584,1,0.3233,0.760566666666667,0.687,2651,46,22,23
"4851",4851,16,2,5,3,68,2,0,0.7343,71,53,37,1,3,2.23606797749979,3.16227766016838,2.79944854588939,1,0.8669,0.5304,0.7991,0.8627,3719,35,11,34
"4852",4852,16,2,6,3,68,4,0,0.9783,99,72,37,2,5,5,6.40312423743285,5.46770807914428,0.9921,0.9635,0.0048,0.653466666666667,0.7343,2867,45,33,63
"4853",4853,16,2,7,3,68,5,0,1,100,73,37,1,6.40312423743285,4.47213595499958,7.81024967590665,6.22850328944636,0.8657,0.8617,1,0.909133333333334,0.9783,3298,56,23,66
"4854",4854,16,2,8,3,68,16,0,0.8609,88,65,37,1,4.47213595499958,4,7.81024967590665,5.42746187696874,0.9805,0.7699,0.86,0.870133333333333,1,2942,34,12,77
"4855",4855,16,2,9,3,68,6,0,0.8711,87,64,37,1.4142135623731,4.24264068711928,6.32455532033676,7.81024967590665,6.12581522778757,0.8671,1,0.8814,0.916166666666667,0.8609,5331,36,22,67
"4856",4856,16,2,10,3,68,15,0,0.8349,82,61,37,2.23606797749979,3.16227766016838,5,6.70820393249937,4.95682719755592,0.8289,0.8822,0.7886,0.833233333333333,0.8711,2489,23,44,78
"4857",4857,16,2,11,3,68,17,0,0.7719,77,57,37,2,6.32455532033676,6.08276253029822,7.21110255092798,6.53947346718765,0.7345,1,0.9703,0.9016,0.8349,3138,33,22,55
"4858",4858,16,2,12,3,68,13,0,0.7103,71,53,37,4,3.60555127546399,8.06225774829855,4.12310562561766,5.26363821646007,0.779,0.7521,0.862,0.7977,0.7719,3052,44,100,56
"4859",4859,16,2,13,3,68,28,0,0.6303,63,48,37,4.12310562561766,6.70820393249937,9.21954445729289,6.32455532033676,7.41743457004301,0.7418,0.6742,0.7877,0.734566666666667,0.7103,2493,55,99,44
"4860",4860,16,2,14,3,68,56,0,0.7788,77,57,37,5.8309518948453,3.16227766016838,2.23606797749979,1,2.13278187922272,0.9083,0.5679,0.7357,0.7373,0.6303,7840,24,79,57
"4861",4861,16,2,0,4,67,67,1,0.7173,73,54,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4862",4862,16,2,1,4,67,80,0,0.2979,29,24,31,2.23606797749979,7.28010988928052,3.60555127546399,6.08276253029822,5.65614123168091,0.4034,0.5943,0.6709,0.5562,0.7173,6610,109,55,75
"4863",4863,16,2,2,4,67,44,0,0.7592,77,57,31,4.24264068711928,3.16227766016838,11.1803398874989,8,7.44753918255578,0.5707,0.3097,0.8729,0.584433333333333,0.2979,2560,36,109,52
"4864",4864,16,2,3,4,67,34,0,0.477,46,36,31,1.4142135623731,1,1.4142135623731,7,3.1380711874577,0.5913,0.6265,0.7464,0.654733333333333,0.7592,4655,45,46,41
"4865",4865,16,2,4,4,67,55,0,0.8189,82,60,31,2.23606797749979,2.23606797749979,7.07106781186548,7.07106781186548,5.45940120041025,0.5463,0.6691,0.9017,0.7057,0.477,4279,46,73,51
"4866",4866,16,2,5,4,67,66,0,0.7609,75,55,31,1,7.28010988928052,8.24621125123532,6.32455532033676,7.28362548695087,0.5852,0.9493,0.7857,0.7734,0.8189,4916,95,52,50
"4867",4867,16,2,6,4,67,52,0,0.8373,85,62,31,8.24621125123532,4.47213595499958,1,1.4142135623731,2.29544983912422,0.5613,0.9988,0.973,0.844366666666667,0.7609,7024,94,51,62
"4868",4868,16,2,7,4,67,63,0,0.764,76,56,31,1,2,2.23606797749979,1.4142135623731,1.88342717995763,0.5606,0.8595,1,0.8067,0.8373,2511,85,40,73
"4869",4869,16,2,8,4,67,53,0,0.8578,86,63,31,1.4142135623731,9.05538513813742,3,3.60555127546399,5.22031213786714,0.4311,0.8711,0.9556,0.7526,0.764,3168,55,50,72
"4870",4870,16,2,9,4,67,51,0,0.817,81,59,31,2,7.07106781186548,1,3,3.69035593728849,0.6414,0.9288,0.9309,0.8337,0.8578,2768,33,62,84
"4871",4871,16,2,10,4,67,41,0,0.7855,78,57,31,1.4142135623731,8.06225774829855,1.4142135623731,4.47213595499958,4.64953575522374,0.6692,0.9988,0.9775,0.881833333333333,0.817,3003,22,51,83
"4872",4872,16,2,11,4,67,54,0,0.8992,92,67,31,2.23606797749979,9.48683298050514,3,4.12310562561766,5.53664620204093,0.7144,0.9988,0.8633,0.858833333333333,0.7855,2427,12,51,61
"4873",4873,16,2,12,4,67,65,0,1,99,71,31,1,9.48683298050514,3.16227766016838,5.09901951359278,5.91604338475543,0.6755,0.9988,0.6881,0.787466666666667,0.8992,3685,23,51,71
"4874",4874,16,2,13,4,67,76,0,0.9303,92,67,31,1,8.94427190999916,3.60555127546399,4.47213595499958,5.67398638015424,0.6882,0.9988,0.8445,0.843833333333333,1,2566,24,51,94
"4875",4875,16,2,14,4,67,64,0,0.8485,83,61,31,1.4142135623731,8.06225774829855,2.23606797749979,3.60555127546399,4.63462566708744,0.7534,0.9988,0.7225,0.8249,0.9303,4987,13,51,95
"4876",4876,16,2,0,5,69,94,1,0.5009,51,40,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4877",4877,16,2,1,5,69,46,0,0.396,39,32,29,5.65685424949238,4.12310562561766,2.23606797749979,1,2.45305786770582,0.0919,0.7064,0.8676,0.5553,0.5009,8386,1,55,47
"4878",4878,16,2,2,5,69,48,0,0.7115,71,54,29,2,4.12310562561766,2,0,2.04103520853922,0.6455,0.5706,0.9975,0.737866666666667,0.396,3920,55,46,48
"4879",4879,16,2,3,5,69,50,0,0.9442,94,70,29,2,5.3851648071345,5,1,3.7950549357115,0.5834,0.386,0.9707,0.6467,0.7115,3017,67,79,49
"4880",4880,16,2,4,5,69,51,0,1,99,73,29,1,5,7.28010988928052,2.23606797749979,4.83872595559344,0.4015,0.5627,0.9385,0.634233333333333,0.9442,2931,80,22,60
"4881",4881,16,2,5,5,69,62,0,0.9492,96,71,29,1,2.82842712474619,4.24264068711928,3,3.35702260395516,0.3987,0.435,1,0.611233333333333,1,2536,82,26,59
"4882",4882,16,2,6,5,69,61,0,0.9214,91,68,29,1,5,2,2.23606797749979,3.07868932583326,0.6938,0.4945,0.6843,0.6242,0.9492,3584,56,59,70
"4883",4883,16,2,7,5,69,52,0,0.9158,92,68,29,2.23606797749979,7,7.07106781186548,3.60555127546399,5.89220636244315,0.6141,0.6204,0.6858,0.6401,0.9214,2665,45,56,71
"4884",4884,16,2,8,5,69,40,0,0.9774,97,72,29,1.4142135623731,7.07106781186548,4.47213595499958,2.23606797749979,4.59309058145495,0.5339,0.4136,0.7505,0.566,0.9158,4300,44,82,61
"4885",4885,16,2,9,5,69,41,0,0.9017,90,67,29,1,8.54400374531753,3,3,4.84800124843918,0.5912,0.6329,0.8073,0.677133333333333,0.9774,2935,66,38,38
"4886",4886,16,2,10,5,69,39,0,0.8777,87,65,29,2,4.47213595499958,1,2,2.49071198499986,0.6885,0.7031,0.7671,0.719566666666667,0.9017,3581,57,28,37
"4887",4887,16,2,11,5,69,63,0,0.8788,88,66,29,2.82842712474619,5.09901951359278,4.12310562561766,2.23606797749979,3.81939770557008,0.6156,0.8577,0.7614,0.7449,0.8777,3624,47,18,50
"4888",4888,16,2,12,5,69,49,0,0.8373,85,64,29,3.16227766016838,3.60555127546399,5,2.23606797749979,3.61387308432126,0.568,0.9634,0.9402,0.823866666666667,0.8788,3678,68,8,58
"4889",4889,16,2,13,5,69,38,0,0.7007,71,54,29,1,3.16227766016838,4.24264068711928,3.60555127546399,3.67015654091722,0.6158,0.9634,0.8609,0.813366666666667,0.8373,3086,46,8,57
"4890",4890,16,2,14,5,69,42,0,0.714,71,54,29,4,5.3851648071345,3.16227766016838,6.70820393249937,5.08521546660075,0.6256,0.9634,0.6876,0.758866666666667,0.7007,4424,59,8,69
"4891",4891,16,2,0,6,73,45,1,0.6096,62,50,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4892",4892,16,2,1,6,73,38,0,0.5352,53,44,30,4.12310562561766,1,2.23606797749979,1.4142135623731,1.55009384662429,0.8786,0.6842,0.8381,0.8003,0.6096,4956,27,47,48
"4893",4893,16,2,2,6,73,48,0,0.7193,72,58,30,1.4142135623731,3.16227766016838,2.23606797749979,1,2.13278187922272,0.7753,0.9302,0.5736,0.7597,0.5352,2461,16,25,49
"4894",4894,16,2,3,6,73,59,0,0.8963,89,70,30,1,2.23606797749979,4.12310562561766,2,2.78639120103915,0.7758,0.9816,0.6838,0.813733333333333,0.7193,3050,38,14,37
"4895",4895,16,2,4,6,73,70,0,1,102,79,30,1,4,5.3851648071345,1.4142135623731,3.59979278983587,0.9704,0.9714,1,0.9806,0.8963,2421,26,13,58
"4896",4896,16,2,5,6,73,71,0,0.9889,98,77,30,1,4.47213595499958,6.32455532033676,1.4142135623731,4.07030161256981,1,0.8846,0.8808,0.9218,1,2730,25,3,59
"4897",4897,16,2,6,6,73,69,0,0.8925,90,71,30,2,4.12310562561766,5,2,3.70770187520589,0.9911,0.9816,0.989,0.987233333333333,0.9889,3756,24,14,47
